135,Jama Masjid,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,40,40,40,30,30,30,30,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,20,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,70,70,70,70,70,70,70,70,70,70,70
136,Delhi Gate,40,40,30,30,30,30,30,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,30,30,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,60,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,40,40,30,30,30,30,30,60,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,40,30,20,20,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,40,40,40,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,70,70,70,70,70,70,70,70,70,70,70
137,ITO,40,40,40,30,30,30,30,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,30,30,20,20,10,10,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,40,30,30,30,30,30,30,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,20,20,20,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
138,Mandi House,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,30,20,10,10,10,10,10,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,30,30,30,30,30,30,20,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,10,10,10,20,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
139,Janpath,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,10,10,20,20,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,20,20,10,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,40,40,30,30,30,30,30,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,10,10,10,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,40,40,40,40,40,40,40,40,30,40,40,30,30,30,30,30,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
140,Central Secretariat,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,10,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,40,40,40,30,30,30,30,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,10,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,30,30,40,40,40,40,40,30,40,40,40,30,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
141,Khan Market,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,40,40,40,40,40,30,30,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,10,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
142,JLN,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,40,40,40,40,40,40,40,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,10,10,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,50,40,40,40,40,40,40,40,40,40,40,40,40,50,50,70,70,70,70,70,70,70,70,70,70,70
143,Jangpura,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,30,20,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,40,40,40,40,40,40,40,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,40,30,30,30,30,30,20,20,10,10,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,50,50,50,50,40,40,40,40,50,40,40,40,40,40,40,30,30,30,30,20,20,10,50,50,40,40,40,40,40,40,40,40,40,40,40,50,50,70,70,70,70,70,70,70,70,70,70,70
144,Lajpat Nagar,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,50,40,40,40,40,40,40,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,50,50,50,50,40,50,50,50,40,40,40,40,40,40,30,30,30,20,20,10,10,50,50,50,50,40,40,40,40,40,40,40,40,50,50,50,70,70,70,70,70,70,70,70,70,70,70
145,Moolchand,50,50,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,30,30,30,30,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,50,40,40,40,40,40,40,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,10,10,10,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,40,40,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,40,50,50,50,50,50,40,50,50,50,50,40,40,40,40,40,30,30,30,30,20,20,10,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
146,Kailash Colony,50,50,50,50,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,40,40,40,40,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,10,10,10,10,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,40,30,30,30,30,30,20,20,10,20,20,20,30,30,30,30,30,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,30,30,20,20,50,50,50,50,50,40,50,50,50,40,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
147,Nehru Place,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,50,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,50,50,50,50,40,40,40,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,10,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,40,30,30,30,30,20,20,10,10,10,20,20,20,30,30,30,30,30,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,20,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
148,Kalkaji Mandir,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,50,40,40,40,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,10,20,20,20,30,30,30,30,40,40,40,40,40,40,40,50,50,50,30,30,30,30,20,20,20,10,10,10,20,20,20,30,30,30,30,30,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60
149,Govindpuri,50,50,50,50,50,50,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,50,50,50,50,50,40,40,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,10,10,10,10,20,20,20,30,30,30,30,40,40,40,40,40,40,50,50,50,40,30,30,30,30,20,20,10,10,10,20,20,20,30,30,30,30,30,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,30,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
150,Okhla,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,40,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,50,50,40,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
151,Jasola-Apollo,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,50,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,50,40,40,30,30,30,30,30,20,20,20,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
152,Sarita Vihar,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,40,30,30,30,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,30,30,30,30,30,30,30,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,60,50,50,50,50,50,50,50,50,50,50,50,50,50,60,70,70,70,70,70,70,70,70,70,70,70
153,Mohan Estate,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,10,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,60,60,60,50,50,50,50,50,50,50,50,50,50,60,60,70,70,70,70,70,70,70,70,70,70,70
154,Tuglakabad,60,60,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,50,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,60,60,50,60,60,60,60,50,50,50,50,50,40,40,40,40,40,40,30,60,60,60,60,50,50,50,50,50,50,50,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70
155,Badarpur,60,60,60,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,10,10,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,50,50,50,40,40,40,40,40,40,60,60,60,60,50,50,60,60,60,50,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70
156,Sarai,60,60,60,60,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,50,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,10,10,20,20,20,30,30,30,30,40,40,40,50,40,40,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,40,40,40,40,40,60,60,60,60,60,50,60,60,60,50,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70
157,NHPC Chowk,60,60,60,60,60,60,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,10,10,20,20,30,30,30,30,30,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80
158,Mewala Maharajpur,60,60,60,60,60,60,60,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,50,40,40,40,50,50,50,50,50,50,60,60,60,60,60,50,50,50,50,50,50,50,50,50,60,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,30,30,30,30,40,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,40,40,40,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80
159,Sector-28,60,60,60,60,60,60,60,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,60,60,60,60,60,50,50,50,50,50,50,50,50,60,60,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,30,30,30,30,50,50,50,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,40,40,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80
160,Badkal Mor,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,50,50,50,50,60,60,60,60,60,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,30,30,30,50,50,50,50,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,40,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80
161,Old Faridabad,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,50,60,60,60,60,60,60,60,60,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,30,30,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80
162,Neelam Chowk Ajronda,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,50,50,60,60,60,60,60,60,60,60,60,60,60,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,30,50,50,50,50,50,50,50,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80
163,Bata Chowk,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,30,60,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80
